,type,id,advertiser_type,advertiser_id,advertiser_name,displayPrice,propertyFeatures,propertyType,bathrooms,bedrooms,carspaces,unitNumber,streetNumber,street,area,region,suburb,postcode,latitude,longitude
579,PropertyListing,2016091228,Agency,17735,Luton Properties - Kippax,"$360,000+","['Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher']",Townhouse,1.0,2.0,1,2,204,Macfarlane Burnet Avenue,Belconnen,Canberra,MACGREGOR,2615,-35.20504,149.006592
580,PropertyListing,2016072848,Agency,14099,LJ Hooker Belconnen,Auction,"['Ensuite', 'Gas', 'Bath', 'Heating', 'Dishwasher']",House,3.0,5.0,2,,12,Archdall Street,Belconnen,Canberra,MACGREGOR,2615,-35.20961,149.018112
581,PropertyListing,2015456361,Agency,28119,Belle Property Kingston,"$789,900+","['Ensuite', 'Floorboards', 'SecureParking', 'GroundFloor', 'Heating']",Townhouse,2.0,3.0,2,92,105,Redfern St,Belconnen,Canberra,MACQUARIE,2614,-35.2536,149.07225
582,PropertyListing,2016032376,Agency,13898,Berkely Residential,Contact Agent,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'Intercom', 'Dishwasher', 'DoubleGlazedWindows']",House,3.0,4.0,2,,24a,Castlereagh Crescent,Belconnen,Canberra,MACQUARIE,2614,-35.2538147,149.056808
583,PropertyListing,2016041981,Agency,17473,Ray White Canberra,Auction,"['Ensuite', 'Floorboards', 'Gas', 'Dishwasher']",House,3.0,4.0,1,,16,Lachlan Street,Belconnen,Canberra,MACQUARIE,2614,-35.2538452,149.064072
584,PropertyListing,2016040144,Agency,17473,Ray White Canberra,Auction,"['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'DoubleGlazedWindows']",Townhouse,1.0,2.0,1,3,71,Bennelong Crescent,Belconnen,Canberra,MACQUARIE,2614,-35.24925,149.0587
585,PropertyListing,2016040076,Agency,19982,Peter Blackshaw Real Estate Gungahlin,"$315,000","['BuiltInWardrobes', 'Intercom', 'Heating', 'Dishwasher', 'Study']",ApartmentUnitFlat,1.0,2.0,1,20,117,Redfern Street,Belconnen,Canberra,MACQUARIE,2614,-35.25319,149.073547
586,PropertyListing,2015350729,Agency,19982,Peter Blackshaw Real Estate Gungahlin,"$675,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'RainwaterStorageTank']",Townhouse,2.0,3.0,2,3,35,Blackman Crescent,Belconnen,Canberra,MACQUARIE,2614,-35.2510376,149.066086
587,PropertyListing,2015772578,Agency,5795,Maloney's the Estate Agent,"$614,999","['Ensuite', 'Gas', 'SecureParking', 'Heating', 'Shed', 'FullyFenced']",Villa,2.0,3.0,2,2,57,Arndell Street,Belconnen,Canberra,MACQUARIE,2614,-35.24627,149.05748
588,PropertyListing,2016093241,Agency,17473,Ray White Canberra,Auction,"['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'Gas', 'SecureParking', 'Bath', 'Heating', 'DoubleGlazedWindows']",House,1.0,4.0,1,,17,Bennelong Crescent,Belconnen,Canberra,MACQUARIE,2614,-35.2539177,149.061157
589,PropertyListing,2016085486,Agency,25434,Southern Property Canberra,"Offers Above $415,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'SwimmingPool', 'GroundFloor', 'Gym', 'Intercom', 'SeparateDiningRoom', 'Dishwasher']",ApartmentUnitFlat,3.0,2.0,2,31,119,Redfern Street,Belconnen,Canberra,MACQUARIE,2614,-35.2530632,149.073883
590,PropertyListing,2016072060,Agency,20068,McGrath Dickson,"over $945,000","['AirConditioning', 'Ensuite', 'NorthFacing', 'AlarmSystem', 'Bath']",NewApartments,2.0,4.0,2,4,5,Wylde Place,Belconnen,Canberra,MACQUARIE,2614,-35.2473679,149.06131
591,PropertyListing,2016039614,Agency,14516,Luton Properties Woden,Auction,"['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Study']",House,2.0,4.0,2,,20,Bernacchi Street,Woden Valley,Canberra,MAWSON,2607,-35.3620377,149.09581
592,PropertyListing,2015878705,Agency,17080,McGrath Estate Agents,"$438,000+","['Gas', 'Dishwasher']",Townhouse,1.0,2.0,2,2,86,Mawson Drive,Woden Valley,Canberra,MAWSON,2607,-35.3625069,149.097488
593,PropertyListing,2015920161,Agency,14060,Hodgkinson Real Estate ,"$249,500",[],ApartmentUnitFlat,1.0,2.0,1,77,4,Wilkins Street,Woden Valley,Canberra,MAWSON,2607,-35.363987,149.09726
594,PropertyListing,2016014569,Agency,15868,The Real Estate Shop,By Negotiation,"['Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'Heating', 'Study']",House,3.0,4.0,2,,3,Hoseason Street,Woden Valley,Canberra,MAWSON,2607,-35.3668861,149.1
595,PropertyListing,2016007589,Agency,13913,Total Property Management - Bright Partners,"$950,000+","['AirConditioning', 'SecureParking']",Townhouse,2.0,3.0,2,,8,Aurora Close,Woden Valley,Canberra,MAWSON,2607,-35.35612,149.09491
596,PropertyListing,2016007712,Agency,28121,Total Property Sales,"$950,000+","['AirConditioning', 'SecureParking']",Townhouse,2.0,3.0,2,,8,Aurora Close,Woden Valley,Canberra,MAWSON,2607,-35.35612,149.09491
597,PropertyListing,2015824245,Agency,27147,Agent Team Belconnen,"$269,000+","['AirConditioning', 'BuiltInWardrobes', 'Bath', 'Dishwasher']",House,1.0,2.0,1,16,6,Wilkins Street,Woden Valley,Canberra,MAWSON,2607,-35.36599,149.097687
598,PropertyListing,2016040943,Agency,23987,One Agency Sandy Morris,Auction,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'NorthFacing', 'AlarmSystem', 'Bath', 'Heating', 'Dishwasher', 'Study']",House,2.0,4.0,2,,42,Mawson Drive,Woden Valley,Canberra,MAWSON,2607,-35.36171,149.1009
599,PropertyListing,2015039775,Agency,13898,Berkely Residential,"$1,050,000 - $1,195,000","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'SecureParking', 'AlarmSystem', 'BroadbandInternetAccess', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",House,2.0,3.0,4,,3b,Markham Street,Woden Valley,Canberra,MAWSON,2607,-35.355526,149.099091
600,PropertyListing,2014471441,Agency,28121,Total Property Sales,"$950,000","['Ensuite', 'SecureParking']",Townhouse,2.0,3.0,2,,8,Aurora Close,Woden Valley,Canberra,MAWSON,2607,-35.35612,149.09491
601,PropertyListing,2016009922,Agency,14106,LJ Hooker Dickson,"$480,000+",[],Duplex,1.0,4.0,1,,12A,Conley Drive,Belconnen,Canberra,MELBA,2615,-35.2130051,149.049286
602,PropertyListing,2015899502,Agency,28314,home.byholly,"$765,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating']",House,2.0,4.0,2,,11,Le Gallienne  Street,Belconnen,Canberra,MELBA,2615,-35.2044525,149.055283
603,PropertyListing,2016042957,Agency,14174,Laurrie Scheele,Contact Agent,[],House,1.0,3.0,0,,5,Levey Place,Belconnen,Canberra,MELBA,2615,-35.2063,149.0599
604,PropertyListing,2016042935,Agency,14174,Laurrie Scheele,Contact Agent,[],House,1.0,3.0,0,,5,Levey Place,Belconnen,Canberra,MELBA,2615,-35.2063,149.0599
605,PropertyListing,2015656671,Agency,22060,Independent Tuggeranong,Under Contract,"['Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating']",House,2.0,4.0,3,,5,Ennis Place,Belconnen,Canberra,MELBA,2615,-35.2035255,149.052551
606,PropertyListing,2015710213,Agency,28314,home.byholly,"$795,000","['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'NorthFacing', 'Bath', 'Heating', 'Shed']",House,2.0,4.0,2,,118,Kingsford Smith Drive,Belconnen,Canberra,MELBA,2615,-35.20367,149.053757
607,PropertyListing,2014590186,Agency,18604,PRDnationwide Canberra,"$685,000",[],DevelopmentSite,0.0,0.0,0,,58,Bainton Cres,Belconnen,Canberra,MELBA,2615,-35.2019653,149.0612
608,PropertyListing,2014590188,Agency,18604,PRDnationwide Canberra,"$644,500","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'Study']",House,2.0,3.0,2,,79,Copland Dr,Belconnen,Canberra,MELBA,2615,-35.2096062,149.06102
609,PropertyListing,2016086249,Agency,28078,Brybricks Pty Ltd,Auction on 13/03/2020 at 6:00PM,"['Ensuite', 'Gas', 'SecureParking', 'Heating', 'Study']",House,2.0,4.0,1,,22,Alpen Street,Belconnen,Canberra,MELBA,2615,-35.205658,149.061264
610,PropertyListing,2015996002,Agency,22060,Independent Tuggeranong,"Offers over $719,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'InternalLaundry', 'PetsAllowed', 'SecureParking', 'Gym', 'SeparateDiningRoom', 'Heating', 'Dishwasher', 'Shed']",House,3.0,4.0,2,,16,Beirne Street,Tuggeranong,Canberra,MONASH,2904,-35.4102249,149.090561
611,PropertyListing,2015915026,Agency,18793,Peter Blackshaw Tuggeranong,"$685,000","['Gas', 'Study', 'Shed']",House,2.0,4.0,2,,1,Ahern Place,Tuggeranong,Canberra,MONASH,2904,-35.4140244,149.0855
612,PropertyListing,2016001463,Agency,19011,McGrath Woden Property Management,"Over $590,000","['BuiltInWardrobes', 'Gas', 'InternalLaundry', 'SecureParking']",House,1.0,3.0,5,,30,Hebblewhite Street,Tuggeranong,Canberra,MONASH,2904,-35.4139824,149.0863
613,PropertyListing,2015993714,Agency,10312,Luton Properties Tuggeranong CRE,"$565,000+","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher']",Townhouse,2.0,4.0,1,10,18,Kenyon Circuit,Tuggeranong,Canberra,MONASH,2904,-35.41805,149.0903
614,PropertyListing,2015915526,Agency,23987,One Agency Sandy Morris,"Offers Above $550,000","['AirConditioning', 'Ensuite', 'SecureParking', 'SeparateDiningRoom', 'Heating', 'Dishwasher', 'Shed']",House,2.0,3.0,2,,4,Haigh Place,Tuggeranong,Canberra,MONASH,2904,-35.4152336,149.091019
615,PropertyListing,2016009019,Agency,21939,Independent Woden,"Offers over $539,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'PetsAllowed', 'SecureParking', 'NorthFacing', 'Bath', 'Heating']",Townhouse,2.0,3.0,2,22,67,Barraclough Crescent,Tuggeranong,Canberra,MONASH,2904,-35.41608,149.094147
616,PropertyListing,2015965681,Agency,19011,McGrath Woden Property Management,"Over $520,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Bath', 'Heating']",Townhouse,2.0,3.0,1,26,174,Clive Steele Avenue,Tuggeranong,Canberra,MONASH,2904,-35.4202,149.083374
617,PropertyListing,2015917114,Agency,16565,McIntyre Property,"$499,000+","['AirConditioning', 'SecureParking']",House,1.0,4.0,1,,7,Ahern Place,Tuggeranong,Canberra,MONASH,2904,-35.4134827,149.0851
618,PropertyListing,2016040085,Agency,23987,One Agency Sandy Morris,"$695,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher']",House,2.0,4.0,2,,17,Fisk Street,Tuggeranong,Canberra,MONASH,2904,-35.4074478,149.099945
